,ERA5WindSpd,ERA5WindU,ERA5WindV,ERA5WindUSW,ERA5WindVSW,ERA5WindDeg,ERA5PitSpd,ERA5PitU,ERA5PitV,ERA5PitDeg,ERA5PitEvents,ERA5BarSpd,ERA5BarU,ERA5BarV,ERA5BarDeg,ERA5BarEvents,ERA5Stress,ERA5StressU,ERA5StressV,ERA5StressDeg,ERA5StressUSW,ERA5StressVSW,Tempshelf290m,Tempmid125m,Tempmid250m,Tempmid350m,Tempmid400m,Tempmid550m,Tempmid650m,SSH
2013-01-17 06:00:00,9.474902854824650,-8.674720306410790,-1.2518591004473100,3.20768380304614,8.915410743652800,81.78827047957650,13.672476340467600,-11.501911691355900,-7.392065795492830,57.27189533002300,FALSE,8.241147973638250,-4.178238877515450,4.741381113407660,138.61258716386400,FALSE,0.23006010881265700,-0.19939111593458400,-0.07060516537703730,70.50074863807450,0.03400802219790590,0.22753265280631300,2.3036666666666700,-0.24974791666666700,1.9764757872751500,2.9991229166666700,3.2490875,3.5293910287288400,,0.06650340095292030
2013-01-17 12:00:00,9.87583540022487,-9.121664617232560,-2.7235525352137900,1.9478734526067500,9.681834220072380,73.37539300966560,13.68693601258120,-11.4385741593289,-7.51606536786534,56.691859816306900,FALSE,6.489567976101330,-4.854515902171710,1.6032771014967900,108.27658548521400,FALSE,0.36022322982437100,-0.3050683488373190,-0.17599399018467300,60.019344247356700,-0.012450063936342400,0.3600080154844930,2.506295833333330,-0.06824375,1.93084568896586,2.981414583333330,3.2431583333333300,3.5161245859316800,,0.04066905699832550
2013-01-17 18:00:00,13.738706965025900,-11.126347773771000,-7.906593381292700,-1.7690859510146900,13.624331321895200,54.60167799507390,12.128375617834600,-10.060103149795900,-6.774350134348780,56.04415861486630,FALSE,10.24799983331640,-7.885401769695080,-6.274255587158840,51.49143955500650,FALSE,0.6145750388423580,-0.48232255308123500,-0.37104599594073300,52.42927004606930,-0.10218233133756700,0.6060208325878780,2.4829270833333300,-0.32715,2.0122784176412300,2.9947645833333300,3.21014375,3.50511732324403,,0.055801796717550700
2013-01-18 00:00:00,15.09725918749670,-8.617540589997490,-12.303579094181100,-6.8521916606302000,13.452683911415000,35.00775423667440,7.90086151202899,-4.372920586534470,-6.580363073275220,33.60566459138680,FALSE,16.56408097005510,-7.421174651942740,-14.626368989330800,26.90247406254510,FALSE,0.6816373274951970,-0.3949826052523560,-0.5471508078387710,35.825134915922000,-0.3006785375228450,0.6117367598141520,2.56463125,-0.48108750000000000,1.8130153041228600,2.8604083333333300,3.16040625,3.4895196585216300,,0.046629717015918000
2013-01-18 06:00:00,16.692951687483300,-2.950716519173300,-15.795509207842300,-13.049280003773100,10.410135802369700,10.581309927443600,7.408782896636350,3.2654098383378000,-6.650350561976270,333.8483528148480,FALSE,18.16334899277110,-7.225996708698450,-15.686636529975800,24.733002804981700,FALSE,1.120796089532190,-0.277245296255778,-1.0506612849531100,14.78208657268440,-0.8225996091207460,0.7612580097345810,2.6308479166666700,-0.40986875,1.7535256504114400,2.7327604166666700,2.9622229166666700,3.4528037561871600,,0.1898031164450910
2013-01-18 12:00:00,17.1840654776546,-4.2259498648963200,-15.564409216036700,-12.528619847815200,11.76119853795740,15.190378376578600,8.332633463241740,1.9124497792046000,-8.110198288251430,346.7315836137550,FALSE,15.654798685826900,-7.628690782515680,-6.633711953319080,48.99062315996640,FALSE,1.3892647749647400,-0.6013376891658690,-1.2371949591172200,25.92203479024000,-0.8181179890708460,1.1228265987749500,2.7701041666666700,-0.3695520833333330,1.8084666212250100,2.46889375,2.98193125,3.3827899821533900,,0.2482491636591820
2013-01-18 18:00:00,8.200784985258190,-1.0488940173256000,1.2080272454350900,7.991666766064290,1.840145829715570,139.03319241761300,17.262764436337100,-13.546306475117700,-10.700496103763100,51.694092829508200,FALSE,13.025160529504600,1.7881656618723400,9.603424437302580,190.5477298286210,FALSE,0.21052529089454800,0.10477836704786000,0.05184667476170950,243.67276732768600,-0.00614547537781211,-0.21043557503096900,2.7239312500000000,-0.273725,1.7430121253959200,2.5916395833333300,2.9736291666666700,3.3749310142816100,,0.21502787826666300
2013-01-19 00:00:00,11.335858099017400,-2.3875277299288700,11.038443826090600,10.90781547900870,-3.085650712079790,167.79538000803600,9.908922598608020,-7.01990161249792,6.993406066864260,134.89166860769500,FALSE,10.822709346707900,-1.1695482135229300,10.71904997486330,173.7731286891810,FALSE,0.2381421411087830,-0.06949113158891830,0.22693692899141100,162.97470920945300,0.2337868338734130,-0.045336471844649100,1.9339312500000000,-0.3685729166666670,1.3962526039955000,2.65554375,3.0308208333333300,3.3908956314382200,,0.1113829345870270
2013-01-19 06:00:00,9.861865861699650,-6.168866360737750,7.651005902469930,9.684640995952250,1.8612165520642200,141.12140150163200,8.975975950758540,-7.859123911856220,4.336163696942880,118.88711457810700,FALSE,9.610236506445870,-5.549108480961140,7.817417068170600,144.6313768944150,FALSE,0.15660775847170700,-0.09041205245395230,0.1272401679853510,144.60383828817700,0.155304748763226,0.020159985742148100,2.15014375,-0.6882354166666670,1.0466597521122600,2.5217187500000000,2.8961083333333300,3.309011100445690,,0.05445177931509690
2013-01-19 12:00:00,11.278522779263600,-10.196957460068600,4.546669544169490,8.891397854780370,6.938884656079510,114.03137148676400,11.41269122452510,-11.305741279661100,-1.5587607589748900,82.14992843204000,FALSE,10.105152408789400,-8.340200437167030,5.511380031042530,123.45756758271700,FALSE,0.23067966491495200,-0.2112273391078910,0.09136171953236650,113.3898295534610,0.18025533159249600,0.14394833530733900,1.9482937500000000,-0.7640270833333330,1.5666947240618800,2.7236666666666700,3.0096895833333300,3.3358023459835100,,0.04688647256566010
